Order_ID,Date,Restaurant,Food_Item,Category,Price,Quantity,Delivery_Time_Minutes,City,Customer_Rating,Payment_Method
100288,11-04-2024,Pasta Point,Pizza,Fast Food,230.71,5,46,Delhi,2.8,Wallet
100289,14-06-2024,Wok Station,Pasta,Italian,1140.39,5,28,Delhi,4.5,UPI
100290,06-06-2024,Burger Hub,Pizza,Fast Food,927.25,6,75,Mumbai,1.7,Cash
100291,26-01-2024,Healthy Bites,Pasta,Italian,1288.97,8,19,Hyderabad,1.3,Wallet
100292,17-06-2024,Pasta Point,Noodles,Chinese,1010.77,2,50,Hyderabad,2.3,UPI
100293,11-03-2024,Healthy Bites,Paneer Tikka,Indian,529.19,1,38,DELHI,3.6,Card
100294,05-02-2024,Biryani House,Coffee,Beverages,1180.17,2,87,Mumbai,2.1,Card
100295,19-05-2024,Pizza Nation,Pizza,Fast Food,1286.41,7,37,Kolkata,3.2,Wallet
100296,invalid_date,Pasta Point,Pasta,Italian,1345.84,5,74,Mumbai,2.6,UPI
100297,04-05-2024,Spice Villa,Sandwich,Snacks,334.39,3,71,mumbai,1.2,Card
100298,15-06-2024,Burger Hub,Biryani,Indian,815.4,7,68,,1.2,Card
100299,27-02-2024,Healthy Bites,Sushi,Japanese,326.87,6,19,Bangalore,2.5,Card
100300,08-02-2024,Biryani House,Coffee,Beverages,89.37,8,19,Bangalore,2.1,Cash
100301,06-01-2024,Cafe Aroma,Biryani,Indian,1102.76,8,85,DELHI,4.3,UPI
100302,05-01-2024,Wok Station,Pasta,Italian,not_available,3,61,,3.3,Card
100303,16-02-2024,Sushi World,Pizza,Fast Food,1489.74,3,62,Kolkata,4.2,Card
100304,09-05-2024,Pasta Point,Pasta,Italian,927.08,0,12,DELHI,4.4,Cash
100305,01-01-2024,Biryani House,Pasta,Italian,931.74,2,26,Pune,3.2,Wallet
100306,30-05-2024,Cafe Aroma,Sandwich,Snacks,141.68,4,71,,2.5,Cash
100307,02-01-2024,Spice Villa,Salad,Healthy,1167.52,2,79,delhi,1.8,Cash
100308,18-04-2024,Sushi World,Salad,Healthy,528.58,3,84,Hyderabad,4.4,Card
100309,29-03-2024,Sushi World,Salad,Healthy,1192.98,6,71,bangalore,2.2,UPI
100310,24-06-2024,Sushi World,Pizza,Fast Food,1073.02,4,53,DELHI,3.5,Wallet
100311,08-04-2024,Pizza Nation,Burger,Fast Food,749.77,2,,bangalore,1.2,Card
100312,10-05-2024,Burger Hub,Paneer Tikka,Indian,1244.72,8,,Mumbai,4.1,UPI
100313,21-02-2024,Pasta Point,Burger,Fast Food,80.41,5,55,,2.6,Cash
100314,26-04-2024,Wok Station,Pizza,Fast Food,1258.27,6,45,Hyderabad,4.9,Cash
100315,27-05-2024,Spice Villa,Sushi,Japanese,231.18,three,75,Chennai,4.5,Wallet
100316,07-03-2024,Biryani House,Paneer Tikka,Indian,1155.61,8,85,Pune,2.9,UPI
100317,28-03-2024,Pasta Point,Biryani,Indian,581.4,5,21,DELHI,4,Wallet
100318,08-03-2024,Pasta Point,Noodles,Chinese,894.67,4,35,Mumbai,2,UPI
100319,05-04-2024,Pasta Point,Paneer Tikka,Indian,231.5,8,79,Chennai,4.4,Card
100320,02-05-2024,Spice Villa,Coffee,Beverages,1380.73,4,26,Delhi,4.2,Card
100321,26-01-2024,Spice Villa,Salad,Healthy,250.92,6,11,Hyderabad,2.5,Card
100322,05-04-2024,Wok Station,Pasta,Italian,462.56,6,73,bangalore,2.7,Card
100323,20-02-2024,Spice Villa,Coffee,Beverages,1470.57,2,40,,4.4,UPI
100324,13-01-2024,Burger Hub,Coffee,Beverages,789.43,6,48,,4.4,UPI
100325,06-03-2024,Sushi World,Burger,Fast Food,756.69,8,43,bangalore,3.2,Cash
100326,04-05-2024,Healthy Bites,Noodles,Chinese,897.77,3,46,Chennai,3.7,Cash
100327,13-04-2024,Healthy Bites,Salad,Healthy,977.03,3,53,delhi,3.4,Cash
100328,02-04-2024,Pasta Point,Pasta,Italian,529.97,5,60,Kolkata,2.8,Wallet
100329,25-01-2024,Spice Villa,Salad,Healthy,112.8,5,20,Chennai,2.6,Cash
100330,13-03-2024,Cafe Aroma,Burger,Fast Food,1494.34,3,59,DELHI,2,UPI
100331,04-02-2024,Spice Villa,Sandwich,Snacks,-490,8,79,,3.2,UPI
100332,18-05-2024,Healthy Bites,Paneer Tikka,Indian,1143.45,7,78,delhi,2.4,Wallet
100333,invalid_date,Pasta Point,Sushi,Japanese,301.12,three,78,bangalore,-1,Card
100334,06-04-2024,Sushi World,Paneer Tikka,Indian,858.46,7,30,delhi,3.6,Wallet
100335,18-01-2024,Wok Station,Biryani,Indian,1372.14,5,78,mumbai,2.7,Cash
100336,09-03-2024,Healthy Bites,Coffee,Beverages,1074.67,6,16,Chennai,1.4,Cash
100337,09-01-2024,Pizza Nation,Biryani,Indian,780.88,5,73,DELHI,2.9,Cash
100338,04-03-2024,Cafe Aroma,Sushi,Japanese,-148,1,41,Delhi,4.9,UPI
100339,20-05-2024,Pizza Nation,Coffee,Beverages,1474.6,5,30,mumbai,1.2,Wallet
100340,11-03-2024,Sushi World,Sushi,Japanese,153.96,2,65,bangalore,1.7,UPI
100341,24-06-2024,Burger Hub,Burger,Fast Food,1060.87,3,21,Pune,3,Cash
100342,29-03-2024,Pasta Point,Burger,Fast Food,1075.89,3,50,Chennai,4.2,UPI
100343,18-02-2024,Cafe Aroma,Burger,Fast Food,271.32,8,81,Kolkata,3.8,Card
100344,03-04-2024,Biryani House,Noodles,Chinese,1260.52,3,-5,Pune,2.1,Wallet
100345,23-06-2024,Burger Hub,Pasta,Italian,596.99,6,78,Kolkata,1.8,UPI
100346,04-05-2024,Tandoori Express,Paneer Tikka,Indian,990.08,2,late,Delhi,1.8,Wallet
100347,05-05-2024,Wok Station,Coffee,Beverages,918.23,-1,11,delhi,1.8,Wallet
100348,11-01-2024,Pasta Point,Burger,Fast Food,1412.31,6,17,mumbai,2.1,Cash
100349,22-05-2024,Wok Station,Biryani,Indian,1109.74,4,41,bangalore,4.8,Cash
100350,17-06-2024,Pasta Point,Paneer Tikka,Indian,1077.62,2,33,Hyderabad,3,Wallet
100351,02-03-2024,Pasta Point,Noodles,Chinese,1495.53,7,65,Mumbai,2.3,Wallet
100352,invalid_date,Tandoori Express,Sandwich,Snacks,722.41,1,46,Mumbai,3.1,UPI
100353,03-04-2024,Burger Hub,Noodles,Chinese,1419.55,3,68,Mumbai,1.6,UPI
100354,25-06-2024,Tandoori Express,Sushi,Japanese,647.71,2,71,delhi,4.3,Card
100355,28-02-2024,Healthy Bites,Burger,Fast Food,1187.77,6,65,Hyderabad,4.5,Cash
100356,10-04-2024,Burger Hub,Salad,Healthy,138.48,3,38,Hyderabad,3.7,Cash
100357,12-04-2024,Cafe Aroma,Biryani,Indian,639.94,2,16,,2.1,UPI
100358,20-04-2024,Biryani House,Pasta,Italian,772.76,4,77,Hyderabad,1.3,Cash
100359,23-04-2024,Cafe Aroma,Pizza,Fast Food,574.6,1,31,Chennai,3.5,Cash
100360,07-02-2024,Sushi World,Biryani,Indian,301.51,2,16,mumbai,3.5,Cash
100361,08-06-2024,Pizza Nation,Noodles,Chinese,749.09,4,76,DELHI,3.2,Cash
100362,03-01-2024,Healthy Bites,Salad,Healthy,828.05,1,89,Pune,2.9,Card
100363,01-06-2024,Pizza Nation,Noodles,Chinese,,7,22,DELHI,2.9,UPI
100364,09-06-2024,Biryani House,Sandwich,Snacks,1091.71,three,30,Kolkata,6,Card
100365,10-04-2024,Tandoori Express,Burger,Fast Food,1344.37,1,45,delhi,2.4,Wallet
100366,18-05-2024,Healthy Bites,Sandwich,Snacks,1054.86,3,49,Pune,2.3,UPI
100367,10-02-2024,Wok Station,Paneer Tikka,Indian,367.28,3,28,Kolkata,3.3,Cash
100368,12-06-2024,Pasta Point,Pasta,Italian,286.64,0,48,mumbai,4.7,UPI
100369,invalid_date,Pizza Nation,Biryani,Indian,117.2,5,88,delhi,1.9,Wallet
100370,27-02-2024,Wok Station,Pasta,Italian,745.64,3,72,Delhi,1.7,Card
100371,24-03-2024,Sushi World,Salad,Healthy,1483.31,2,66,Mumbai,3,Wallet
100372,29-06-2024,Burger Hub,Salad,Healthy,1250.55,7,83,Kolkata,3.1,Cash
100373,10-06-2024,Biryani House,Coffee,Beverages,140.23,7,15,Mumbai,3.1,Card
100374,06-02-2024,Cafe Aroma,Coffee,Beverages,1178.62,3,88,Pune,3.8,Wallet
100375,31-05-2024,Wok Station,Pizza,Fast Food,1185.8,3,51,Mumbai,1.7,Wallet
100376,11-06-2024,Tandoori Express,Pizza,Fast Food,1000.98,3,25,Kolkata,3.8,Wallet
100377,11-02-2024,Healthy Bites,Sandwich,Snacks,617.72,3,82,DELHI,4.5,Cash
100378,invalid_date,Tandoori Express,Salad,Healthy,1171.46,3,26,Chennai,1,Wallet
100379,03-03-2024,Burger Hub,Sandwich,Snacks,780.72,8,66,mumbai,3.4,UPI
100380,13-01-2024,Spice Villa,Burger,Fast Food,1007.65,,87,DELHI,4.7,UPI
100381,17-03-2024,Healthy Bites,Sushi,Japanese,1073.78,3,84,bangalore,1.1,Cash
100382,10-06-2024,Wok Station,Salad,Healthy,-112,7,36,delhi,1.4,Wallet
100383,10-06-2024,Tandoori Express,Paneer Tikka,Indian,1283.87,6,88,DELHI,3.1,UPI
100384,23-05-2024,Sushi World,Sushi,Japanese,114.06,4,63,Mumbai,2.3,Cash
100385,25-05-2024,Tandoori Express,Biryani,Indian,176.33,6,24,Delhi,2.4,UPI
100386,17-05-2024,Pasta Point,Biryani,Indian,1389.64,8,27,Chennai,3.5,Wallet
100387,31-03-2024,Wok Station,Burger,Fast Food,1109.45,1,52,DELHI,4.6,Card
100388,29-06-2024,Pasta Point,Burger,Fast Food,969.65,7,24,,4,Cash
100389,10-01-2024,Cafe Aroma,Sushi,Japanese,1325.41,5,48,delhi,2.5,Wallet
100390,26-01-2024,Burger Hub,Sandwich,Snacks,1365.04,6,77,Kolkata,2.3,UPI
100391,23-01-2024,Burger Hub,Biryani,Indian,1093.42,1,15,Delhi,3.4,Cash
100392,31-01-2024,Tandoori Express,Sandwich,Snacks,not_available,4,78,DELHI,2.8,Card
100393,13-03-2024,Burger Hub,Pizza,Fast Food,874.67,6,44,DELHI,3.8,Cash
100394,19-04-2024,Healthy Bites,Sushi,Japanese,847.62,0,16,,1.2,Wallet
100395,27-06-2024,Pasta Point,Paneer Tikka,Indian,1240.77,2,69,Chennai,1.4,Card
100396,25-03-2024,Biryani House,Coffee,Beverages,397.79,5,60,Bangalore,4.7,Wallet
100397,13-04-2024,Burger Hub,Coffee,Beverages,,5,87,delhi,3,Card
100398,08-04-2024,Pizza Nation,Sandwich,Snacks,836.5,7,41,Mumbai,4.9,Wallet
100399,01-06-2024,Healthy Bites,Salad,Healthy,853.23,2,83,Kolkata,1.5,Cash
100400,28-05-2024,Spice Villa,Coffee,Beverages,656.23,7,17,Pune,4.3,Cash
100401,22-06-2024,Spice Villa,Pasta,Italian,493.93,8,50,bangalore,4.2,Card
100402,23-05-2024,Healthy Bites,Pizza,Fast Food,not_available,1,80,Bangalore,1,Cash
100403,18-06-2024,Burger Hub,Sushi,Japanese,1077.16,6,61,DELHI,3.2,UPI
100404,05-01-2024,Cafe Aroma,Sandwich,Snacks,591.61,5,26,Chennai,1.3,Wallet
100405,25-04-2024,Pizza Nation,Pasta,Italian,1224.44,7,68,Mumbai,3.2,UPI
100406,10-01-2024,Healthy Bites,Salad,Healthy,not_available,5,79,,1.1,Card
100407,03-03-2024,Healthy Bites,Pizza,Fast Food,1060.51,5,20,,3.4,Cash
100408,25-03-2024,Healthy Bites,Sandwich,Snacks,154.94,1,75,mumbai,3.3,Card
100409,15-03-2024,Burger Hub,Pasta,Italian,928.64,5,late,Hyderabad,3.6,Cash
100410,04-01-2024,Biryani House,Sushi,Japanese,797.95,5,88,Hyderabad,4.4,UPI
100411,22-01-2024,Spice Villa,Paneer Tikka,Indian,605.07,4,77,Hyderabad,2.4,UPI
100412,30-01-2024,Cafe Aroma,Coffee,Beverages,417.89,3,54,Chennai,2.1,Wallet
100413,invalid_date,Tandoori Express,Coffee,Beverages,1426.52,4,59,Chennai,1.6,Wallet
100414,10-03-2024,Wok Station,Noodles,Chinese,138.25,6,65,mumbai,3.6,Cash
100415,03-01-2024,Healthy Bites,Sushi,Japanese,1177.87,4,33,Delhi,1,Wallet
100416,02-06-2024,Wok Station,Pizza,Fast Food,713.24,5,14,,,Cash
100417,20-01-2024,Healthy Bites,Pizza,Fast Food,1012.08,3,33,mumbai,2.9,Wallet
100418,15-02-2024,Tandoori Express,Noodles,Chinese,185.08,7,17,Chennai,4.3,UPI
100419,27-01-2024,Cafe Aroma,Paneer Tikka,Indian,778.72,7,23,delhi,3.9,Card
100420,10-04-2024,Burger Hub,Coffee,Beverages,291.37,1,44,Kolkata,2.3,Wallet
100421,03-05-2024,Cafe Aroma,Coffee,Beverages,1113.43,2,10,Kolkata,3.8,Card
100422,15-03-2024,Tandoori Express,Noodles,Chinese,977.83,2,53,DELHI,2.8,Cash
100423,10-01-2024,Sushi World,Salad,Healthy,633.95,6,90,,1.8,UPI
100424,13-04-2024,Cafe Aroma,Coffee,Beverages,,8,12,Pune,1.2,Wallet
100425,03-03-2024,Spice Villa,Sandwich,Snacks,410.84,0,70,DELHI,3.5,Cash
100426,07-05-2024,Burger Hub,Pasta,Italian,1245.45,3,18,Hyderabad,1.4,UPI
100427,24-02-2024,Sushi World,Pizza,Fast Food,1232.36,7,83,Hyderabad,2.3,UPI
100428,04-02-2024,Pizza Nation,Noodles,Chinese,280.56,6,66,Pune,3.3,Wallet
100429,01-05-2024,Burger Hub,Pasta,Italian,194.63,,46,Mumbai,4.2,UPI
100430,18-03-2024,Wok Station,Sushi,Japanese,419.74,1,73,Delhi,1.4,UPI
100431,19-02-2024,Pizza Nation,Biryani,Indian,1467.04,4,90,DELHI,2.1,Wallet
100432,26-04-2024,Spice Villa,Coffee,Beverages,1390.2,three,42,,4.2,Cash
100433,20-02-2024,Spice Villa,Sandwich,Snacks,121.27,2,66,Bangalore,2.3,UPI
100434,14-01-2024,Pasta Point,Pizza,Fast Food,416.71,4,38,DELHI,3.3,UPI
100435,26-06-2024,Biryani House,Paneer Tikka,Indian,610.35,4,44,mumbai,1.5,UPI
100436,21-05-2024,Biryani House,Pizza,Fast Food,323.11,5,88,delhi,3.3,Wallet
100437,24-03-2024,Biryani House,Sandwich,Snacks,387.35,8,64,Mumbai,2,UPI
100438,26-01-2024,Burger Hub,Paneer Tikka,Indian,142.8,1,60,Mumbai,4.2,Cash
100439,29-06-2024,Burger Hub,Sandwich,Snacks,657.4,6,21,Hyderabad,,Cash
100440,25-06-2024,Biryani House,Coffee,Beverages,1321.36,6,10,Delhi,1.3,Card
100441,15-01-2024,Tandoori Express,Salad,Healthy,949.75,4,20,Pune,2.3,Card
100442,05-02-2024,Pizza Nation,Burger,Fast Food,740.8,two,18,Mumbai,4.1,Cash
100443,14-01-2024,Healthy Bites,Coffee,Beverages,1078.04,4,44,Bangalore,2.7,Wallet
100444,17-01-2024,Wok Station,Coffee,Beverages,254.25,5,57,Chennai,4.8,Cash
100445,22-02-2024,Cafe Aroma,Pizza,Fast Food,489.49,2,24,Pune,3,Cash
100446,29-02-2024,Cafe Aroma,Sushi,Japanese,848.84,6,12,Kolkata,1.3,Card
100447,13-02-2024,Healthy Bites,Salad,Healthy,997.39,8,82,Mumbai,4.2,Wallet
100448,14-03-2024,Tandoori Express,Noodles,Chinese,147.19,8,89,DELHI,3.8,UPI
100449,19-06-2024,Sushi World,Pasta,Italian,1491.16,8,33,Bangalore,3.8,UPI
100450,22-03-2024,Biryani House,Noodles,Chinese,310.89,1,73,,4.8,Card
100451,02-05-2024,Biryani House,Sushi,Japanese,1456.84,3,66,DELHI,1.4,Cash
100452,26-02-2024,Burger Hub,Sushi,Japanese,1274.05,2,87,mumbai,3.3,UPI
100453,03-06-2024,Pizza Nation,Burger,Fast Food,712.55,2,60,Delhi,2.3,Card
100454,23-05-2024,Spice Villa,Salad,Healthy,687.25,1,54,,2.8,Wallet
100455,23-01-2024,Biryani House,Salad,Healthy,1224.06,7,63,mumbai,3.3,Wallet
100456,25-05-2024,Pasta Point,Sandwich,Snacks,,7,44,DELHI,3.2,UPI
100457,invalid_date,Cafe Aroma,Pasta,Italian,776.63,5,48,Delhi,4,UPI
100458,08-01-2024,Tandoori Express,Sushi,Japanese,1264.63,5,72,mumbai,3.6,Wallet
100459,05-04-2024,Healthy Bites,Pizza,Fast Food,905.11,5,70,Hyderabad,4.3,Cash
100460,01-04-2024,Spice Villa,Sushi,Japanese,287.51,3,16,mumbai,2.7,Cash
100461,18-03-2024,Sushi World,Sandwich,Snacks,340.21,3,50,,3.7,Card
100462,27-01-2024,Wok Station,Pizza,Fast Food,1249.11,three,62,Kolkata,4.6,UPI
100463,05-01-2024,Wok Station,Biryani,Indian,1260.61,2,19,mumbai,1.5,Card
100464,02-02-2024,Biryani House,Pasta,Italian,928.66,6,48,DELHI,,UPI
100465,28-01-2024,Spice Villa,Sushi,Japanese,1473.18,2,71,Pune,1.2,Cash
100466,21-02-2024,Pizza Nation,Coffee,Beverages,141.46,1,25,Bangalore,1.8,Cash
100467,09-05-2024,Spice Villa,Pizza,Fast Food,1417.42,6,74,delhi,3.5,Cash
100468,01-05-2024,Sushi World,Sandwich,Snacks,1449.25,1,22,Hyderabad,4.7,UPI
100469,01-02-2024,Pizza Nation,Coffee,Beverages,583.85,4,62,Kolkata,4.9,UPI
100470,24-06-2024,Pasta Point,Coffee,Beverages,871.13,0,46,Chennai,3.9,UPI
100471,04-01-2024,Cafe Aroma,Sandwich,Snacks,1294.62,2,70,Chennai,2.5,Cash
100472,13-02-2024,Biryani House,Salad,Healthy,1040.66,7,85,Mumbai,4,Card
100473,31-05-2024,Healthy Bites,Biryani,Indian,654.09,7,45,Pune,4.1,Wallet
100474,07-05-2024,Biryani House,Noodles,Chinese,1429.2,5,68,DELHI,2,Cash
100475,25-01-2024,Burger Hub,Pizza,Fast Food,787.35,0,51,Pune,3.5,Wallet
100476,09-01-2024,Sushi World,Coffee,Beverages,787.02,6,79,delhi,4.8,Wallet
100477,20-04-2024,Pasta Point,Coffee,Beverages,708.43,-1,48,,1.7,Wallet
100478,06-05-2024,Pizza Nation,Coffee,Beverages,776.59,8,30,bangalore,2.6,Card
100479,29-03-2024,Pasta Point,Sushi,Japanese,-115,1,90,bangalore,1.4,Card
100480,24-03-2024,Sushi World,Burger,Fast Food,1000.28,2,24,Pune,1.1,Wallet
100481,26-01-2024,Wok Station,Paneer Tikka,Indian,458.6,1,58,delhi,2.3,UPI
100482,20-01-2024,Biryani House,Noodles,Chinese,1166.16,5,65,Kolkata,3.5,UPI
100483,18-01-2024,Tandoori Express,Sushi,Japanese,not_available,2,84,Kolkata,2.3,Wallet
100484,05-03-2024,Sushi World,Salad,Healthy,188.86,5,79,Chennai,2.7,UPI
100485,21-04-2024,Wok Station,Burger,Fast Food,899.12,8,78,,4.4,Cash
100486,17-01-2024,Sushi World,Sandwich,Snacks,289.8,5,62,bangalore,4.3,Card
100487,28-04-2024,Spice Villa,Sushi,Japanese,933.75,2,13,bangalore,4.3,Wallet
100488,04-05-2024,Sushi World,Burger,Fast Food,273.73,5,32,Delhi,1.2,Cash
100489,05-02-2024,Healthy Bites,Noodles,Chinese,170.29,6,21,Hyderabad,4.4,Cash
100490,29-05-2024,Healthy Bites,Sandwich,Snacks,1402.81,2,25,,2.3,UPI
100491,28-06-2024,Sushi World,Salad,Healthy,328.72,8,85,Bangalore,3.1,Wallet
100492,04-06-2024,Sushi World,Coffee,Beverages,1328.8,6,57,,1.1,Cash
100493,23-04-2024,Tandoori Express,Biryani,Indian,519.16,6,25,bangalore,1.9,Card
100494,13-06-2024,Pizza Nation,Sushi,Japanese,1154.47,3,90,Delhi,4.2,Card
100495,09-05-2024,Biryani House,Pizza,Fast Food,666.41,7,22,bangalore,3.8,Card
100496,21-03-2024,Burger Hub,Coffee,Beverages,990.75,8,27,delhi,6,UPI
100497,02-05-2024,Wok Station,Biryani,Indian,1170,3,62,DELHI,2.3,Card
100498,26-05-2024,Healthy Bites,Pasta,Italian,1215.33,7,60,Delhi,4.8,UPI
100499,04-04-2024,Biryani House,Pizza,Fast Food,1075.79,7,86,Hyderabad,1.4,Cash
100500,09-03-2024,Wok Station,Burger,Fast Food,1386.38,8,36,Chennai,4.4,Wallet
100501,invalid_date,Cafe Aroma,Pasta,Italian,932.12,5,34,mumbai,2.6,UPI
100502,26-06-2024,Biryani House,Paneer Tikka,Indian,604.89,8,70,Mumbai,2.3,Wallet
100503,02-06-2024,Healthy Bites,Salad,Healthy,215.3,two,55,Delhi,4.8,Cash
100504,08-05-2024,Wok Station,Sushi,Japanese,509.56,6,81,Bangalore,,Wallet
100505,12-03-2024,Pizza Nation,Pasta,Italian,833.2,2,26,bangalore,4.9,Card
100506,08-02-2024,Healthy Bites,Sushi,Japanese,1395.94,7,50,Pune,3,Wallet
100507,06-05-2024,Sushi World,Burger,Fast Food,406.4,two,65,Bangalore,4.6,Wallet
100508,10-05-2024,Biryani House,Coffee,Beverages,1102.06,6,46,Hyderabad,1.7,UPI
100509,07-01-2024,Burger Hub,Paneer Tikka,Indian,890.52,2,73,Pune,4.5,Cash
100510,01-06-2024,Pasta Point,Salad,Healthy,1430.73,3,-5,Bangalore,4.8,Cash
100511,15-01-2024,Biryani House,Paneer Tikka,Indian,1118.79,3,16,Kolkata,2.1,Wallet
100512,13-03-2024,Cafe Aroma,Pizza,Fast Food,420.91,7,36,Pune,4.1,UPI
100513,04-04-2024,Tandoori Express,Pizza,Fast Food,693.95,5,87,Chennai,3.7,Wallet
100514,24-01-2024,Biryani House,Salad,Healthy,932.48,7,88,Bangalore,3.5,Wallet
100515,17-03-2024,Spice Villa,Biryani,Indian,828.74,2,65,DELHI,4.2,Card
100516,18-06-2024,Wok Station,Biryani,Indian,887.32,1,75,mumbai,1.4,Card
100517,16-04-2024,Healthy Bites,Sushi,Japanese,794.89,8,33,mumbai,1.2,Card
100518,03-06-2024,Biryani House,Paneer Tikka,Indian,718.93,6,33,Pune,1.3,Cash
100519,06-06-2024,Wok Station,Salad,Healthy,not_available,8,87,Pune,2.2,Wallet
100520,15-06-2024,Pizza Nation,Sushi,Japanese,99.7,1,34,Mumbai,1.8,Wallet
100521,04-05-2024,Sushi World,Sandwich,Snacks,1173,7,late,Chennai,2.8,UPI
100522,28-05-2024,Tandoori Express,Biryani,Indian,1264.05,1,65,Kolkata,4.4,Card
100523,21-03-2024,Biryani House,Burger,Fast Food,808.97,8,17,mumbai,2.7,Wallet
100524,09-05-2024,Pizza Nation,Coffee,Beverages,1413.33,7,late,Pune,2.8,Card
100525,11-02-2024,Biryani House,Paneer Tikka,Indian,496.62,7,56,mumbai,4.2,Cash
100526,13-01-2024,Spice Villa,Coffee,Beverages,301.97,7,73,Bangalore,1.8,Card
100527,27-02-2024,Spice Villa,Noodles,Chinese,1300.44,2,24,Bangalore,1.5,Card
100528,29-01-2024,Wok Station,Burger,Fast Food,294.67,2,66,Hyderabad,4.9,Cash
100529,09-05-2024,Burger Hub,Sandwich,Snacks,317.21,4,30,delhi,3.8,UPI
100530,28-03-2024,Pasta Point,Noodles,Chinese,254.64,7,10,DELHI,4.2,Cash
100531,19-04-2024,Pasta Point,Sushi,Japanese,669.31,4,77,bangalore,1.9,Wallet
100532,21-04-2024,Pasta Point,Sandwich,Snacks,708.46,2,50,Delhi,4.1,UPI
100533,21-03-2024,Burger Hub,Paneer Tikka,Indian,1471.67,5,80,Delhi,3.9,Card
100534,27-06-2024,Healthy Bites,Sandwich,Snacks,1074.42,4,89,Pune,3.6,Wallet
100535,21-05-2024,Tandoori Express,Biryani,Indian,843.16,3,79,Bangalore,1.4,UPI
100536,05-04-2024,Burger Hub,Burger,Fast Food,846.7,5,74,Kolkata,1.2,Card
100537,24-05-2024,Burger Hub,Pizza,Fast Food,1416.71,1,40,Pune,5,UPI
100538,12-05-2024,Tandoori Express,Noodles,Chinese,1194.4,3,76,Bangalore,1.4,Wallet
100539,04-04-2024,Spice Villa,Pizza,Fast Food,1256.38,1,26,bangalore,2.8,Wallet
100540,02-02-2024,Healthy Bites,Sushi,Japanese,681.26,8,63,Chennai,1.6,UPI
100541,14-04-2024,Wok Station,Sandwich,Snacks,381.95,3,57,Bangalore,1.5,Card
100542,30-05-2024,Wok Station,Burger,Fast Food,607.48,5,13,mumbai,1.6,Card
100543,25-04-2024,Spice Villa,Biryani,Indian,774.09,6,-5,bangalore,2.2,Wallet
100544,08-06-2024,Spice Villa,Paneer Tikka,Indian,796.76,8,29,bangalore,2.3,Wallet
100545,26-05-2024,Cafe Aroma,Biryani,Indian,145.06,8,21,,3.8,Card
100546,05-01-2024,Pizza Nation,Sandwich,Snacks,200.92,1,76,Kolkata,2.9,UPI
100547,12-01-2024,Tandoori Express,Burger,Fast Food,428.31,8,78,Delhi,2.6,Card
100548,16-02-2024,Spice Villa,Salad,Healthy,1300.7,5,22,delhi,2.1,UPI
100549,15-04-2024,Cafe Aroma,Sushi,Japanese,163.66,3,,mumbai,2.3,Wallet
100550,16-01-2024,Burger Hub,Pizza,Fast Food,1148.03,8,74,Kolkata,1.5,Wallet
100551,25-05-2024,Biryani House,Pizza,Fast Food,-59,2,81,delhi,1.5,UPI
100552,28-04-2024,Pasta Point,Pasta,Italian,318.83,7,81,Hyderabad,1,Card
100553,13-03-2024,Burger Hub,Pasta,Italian,-189,7,90,,4.4,Cash
100554,22-03-2024,Pizza Nation,Sushi,Japanese,254.63,5,36,Bangalore,4.8,Card
100555,04-06-2024,Tandoori Express,Coffee,Beverages,1475.89,8,52,Delhi,3.8,UPI
100556,20-06-2024,Wok Station,Salad,Healthy,1078.69,2,19,delhi,4.6,Card
100557,26-02-2024,Healthy Bites,Salad,Healthy,331.61,1,57,mumbai,2.8,Card
100558,06-05-2024,Pizza Nation,Biryani,Indian,967.84,4,73,,1.1,UPI
100559,24-05-2024,Sushi World,Burger,Fast Food,986.58,5,73,Hyderabad,1.8,UPI
100560,26-06-2024,Healthy Bites,Pizza,Fast Food,172.37,4,45,Hyderabad,3.7,Card
100561,29-04-2024,Biryani House,Sandwich,Snacks,686.5,6,62,Kolkata,3.7,Cash
100562,07-01-2024,Burger Hub,Biryani,Indian,676.49,1,52,Mumbai,3.3,Wallet
100563,26-03-2024,Sushi World,Pizza,Fast Food,547.5,2,13,Mumbai,3.5,Cash
100564,09-06-2024,Sushi World,Coffee,Beverages,1262.17,4,86,delhi,4.1,Cash
100565,17-01-2024,Burger Hub,Burger,Fast Food,1343.92,3,66,Delhi,3.5,Cash
100566,07-06-2024,Cafe Aroma,Sushi,Japanese,956.57,1,69,Pune,4.5,Cash
100567,10-05-2024,Wok Station,Coffee,Beverages,353.32,2,34,bangalore,1.5,Wallet
100568,20-03-2024,Biryani House,Paneer Tikka,Indian,275.5,three,75,Kolkata,4,UPI
100569,23-05-2024,Biryani House,Pasta,Italian,566.92,1,28,bangalore,3,Card
100570,28-05-2024,Sushi World,Biryani,Indian,365.79,,69,Bangalore,2.3,Card
100571,29-04-2024,Pasta Point,Salad,Healthy,725.11,1,10,Mumbai,3.8,Wallet
100572,22-04-2024,Cafe Aroma,Noodles,Chinese,341.63,6,55,Hyderabad,1.6,Card
100573,invalid_date,Burger Hub,Burger,Fast Food,483.42,5,53,mumbai,2,Cash
100574,13-02-2024,Spice Villa,Burger,Fast Food,1198.13,4,40,Hyderabad,2.5,Wallet
100575,11-06-2024,Pizza Nation,Pizza,Fast Food,1392.3,4,57,Delhi,2.7,UPI
